MachineKey,StoreKey,MachineType,MachineName,MachineDescription,VendorName,MachineOS,MachineSource,MachineHardware,MachineSoftware,Status,ServiceStartDate,DecommissionDate,LastModifiedDate
6401,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
6402,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6403,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
6404,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
6405,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
6406,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
6407,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
6408,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
6409,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
6410,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
6411,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
6412,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
6413,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6414,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6415,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6416,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6417,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6418,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6419,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6420,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6421,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6422,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6423,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6424,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6425,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6426,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6427,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6428,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6429,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6430,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6431,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6432,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6433,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6434,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6435,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6436,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6437,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6438,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6439,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6440,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6441,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6442,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6443,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6444,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6445,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6446,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6447,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6448,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6449,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6450,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6451,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6452,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6453,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6454,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6455,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6456,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6457,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6458,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6459,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6460,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6461,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6462,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6463,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6464,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6465,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6466,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6467,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6468,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6469,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
6470,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
6471,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-18 00:00:00.000,2009-06-18 00:00:00.000
6472,307,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Online Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-08-25 00:00:00.000,2011-06-16 00:00:00.000,2009-06-16 00:00:00.000
