ITSLAkey,DateKey,StoreKey,MachineKey,OutageKey,OutageStartTime,OutageEndTime,DownTime
3819,2009-06-18,146,1127,396,2009-06-18 03:51:00,2009-06-18 04:34:00,43
3820,2009-07-10,230,1772,451,2009-07-10 09:49:00,2009-07-10 10:03:00,14
3821,2009-08-09,7,65,373,2009-08-09 17:57:00,2009-08-09 18:11:00,14
3822,2009-10-25,144,1109,494,2009-10-25 18:51:00,2009-10-25 19:44:00,53
3823,2009-10-22,232,2479,438,2009-10-22 03:21:00,2009-10-22 03:32:00,11
3824,2009-12-10,44,2018,301,2009-12-10 20:20:00,2009-12-10 20:30:00,10
3825,2009-01-12,86,546,461,2009-01-12 04:01:00,2009-01-12 04:42:00,41
3826,2009-03-25,69,398,499,2009-03-25 12:35:00,2009-03-25 13:04:00,29
3827,2009-04-13,135,1021,534,2009-04-13 08:05:00,2009-04-13 08:33:00,28
3828,2009-10-03,189,1559,346,2009-10-03 13:02:00,2009-10-03 13:51:00,49
3829,2009-01-15,197,1635,348,2009-01-15 09:23:00,2009-01-15 09:59:00,36
3830,2009-11-24,254,2525,567,2009-11-24 12:13:00,2009-11-24 12:30:00,17
3831,2009-08-01,43,2013,579,2009-08-01 19:20:00,2009-08-02 09:20:00,840
3832,2009-04-28,187,1535,396,2009-04-28 15:00:00,2009-04-28 15:10:00,10
3833,2009-05-09,54,2398,408,2009-05-09 08:31:00,2009-05-09 08:39:00,8
3834,2009-07-22,123,896,300,2009-07-22 03:15:00,2009-07-22 03:56:00,41
3835,2009-01-26,246,2163,313,2009-01-26 08:23:00,2009-01-26 09:03:00,40
3836,2009-02-19,111,782,476,2009-02-19 00:34:00,2009-02-19 01:08:00,34
3837,2009-04-13,109,760,502,2009-04-13 16:56:00,2009-04-13 17:38:00,42
3838,2009-06-15,168,1354,320,2009-06-15 08:14:00,2009-06-15 08:51:00,37
3839,2009-08-07,149,1162,484,2009-08-07 14:11:00,2009-08-07 14:12:00,1
3840,2009-12-03,70,2052,371,2009-12-03 04:02:00,2009-12-03 04:39:00,37
3841,2009-07-02,55,2408,428,2009-07-02 01:00:00,2009-07-02 01:38:00,38
3842,2009-11-14,99,663,308,2009-11-14 12:16:00,2009-11-14 12:19:00,3
3843,2009-10-19,148,1151,478,2009-10-19 14:44:00,2009-10-19 15:23:00,39
3844,2009-10-08,140,1071,393,2009-10-08 03:45:00,2009-10-08 03:54:00,9
3845,2009-11-07,207,1679,395,2009-11-07 18:32:00,2009-11-07 18:56:00,24
3846,2009-12-30,119,855,454,2009-12-30 13:56:00,2009-12-30 14:13:00,17
3847,2009-09-02,162,1285,436,2009-09-02 11:50:00,2009-09-02 12:08:00,18
3848,2009-06-01,142,1091,346,2009-06-01 15:57:00,2009-06-01 16:49:00,52
3849,2009-07-11,192,1590,423,2009-07-11 04:20:00,2009-07-11 04:46:00,26
3850,2009-05-20,81,501,494,2009-05-20 04:02:00,2009-05-20 04:56:00,54
3851,2009-12-04,196,1628,402,2009-12-04 08:20:00,2009-12-04 08:29:00,9
3852,2009-07-27,230,1765,465,2009-07-27 14:02:00,2009-07-27 14:59:00,57
3853,2009-07-16,267,2231,549,2009-07-16 17:46:00,2009-07-16 18:03:00,17
3854,2009-10-11,109,756,408,2009-10-11 14:38:00,2009-10-11 15:29:00,51
3855,2009-08-26,177,1441,408,2009-08-26 03:21:00,2009-08-26 03:54:00,33
3856,2009-04-26,287,1894,372,2009-04-26 10:27:00,2009-04-26 10:54:00,27
3857,2009-05-11,117,841,485,2009-05-11 10:31:00,2009-05-11 11:15:00,44
3858,2009-12-27,238,2802,513,2009-12-27 20:07:00,2009-12-27 20:47:00,40
3859,2009-04-21,70,2052,577,2009-04-21 09:06:00,2009-04-21 13:19:00,253
3860,2009-07-10,172,1389,427,2009-07-10 07:31:00,2009-07-10 07:33:00,2
3861,2009-10-07,239,1794,557,2009-10-07 17:51:00,2009-10-07 18:16:00,25
3862,2009-06-22,236,2151,580,2009-06-22 20:32:00,2009-06-23 05:59:00,567
3863,2009-01-26,66,370,478,2009-01-26 19:51:00,2009-01-26 20:09:00,18
3864,2009-06-10,84,523,402,2009-06-10 10:14:00,2009-06-10 11:03:00,49
3865,2009-01-10,115,821,482,2009-01-10 17:53:00,2009-01-10 17:57:00,4
3866,2009-05-26,40,1993,412,2009-05-26 00:13:00,2009-05-26 00:31:00,18
3867,2009-04-23,267,2230,531,2009-04-23 03:21:00,2009-04-23 04:20:00,59
3868,2009-03-11,178,1447,504,2009-03-11 17:27:00,2009-03-11 18:23:00,56
3869,2009-09-03,224,1743,399,2009-09-03 17:43:00,2009-09-03 18:23:00,40
3870,2009-05-24,236,2148,500,2009-05-24 18:43:00,2009-05-24 19:04:00,21
3871,2009-09-26,108,750,375,2009-09-26 17:58:00,2009-09-26 18:50:00,52
3872,2009-02-16,201,1656,535,2009-02-16 05:20:00,2009-02-16 06:14:00,54
3873,2009-01-13,34,342,336,2009-01-13 19:30:00,2009-01-13 20:18:00,48
3874,2009-03-26,32,319,554,2009-03-26 07:53:00,2009-03-26 08:07:00,14
3875,2009-10-27,38,1973,511,2009-10-27 05:41:00,2009-10-27 05:46:00,5
3876,2009-01-27,145,1117,401,2009-01-27 02:21:00,2009-01-27 02:26:00,5
3877,2009-04-04,139,1060,471,2009-04-04 00:16:00,2009-04-04 01:03:00,47
3878,2009-08-21,303,2674,594,2009-08-21 18:48:00,2009-08-22 18:25:00,1417
3879,2009-09-22,248,2844,300,2009-09-22 08:37:00,2009-09-22 09:16:00,39
3880,2009-12-15,24,237,363,2009-12-15 02:48:00,2009-12-15 03:36:00,48
3881,2009-03-19,52,2382,447,2009-03-19 16:49:00,2009-03-19 17:11:00,22
3882,2009-05-28,96,631,326,2009-05-28 06:18:00,2009-05-28 06:50:00,32
3883,2009-02-28,243,2827,549,2009-02-28 18:14:00,2009-02-28 18:17:00,3
3884,2009-01-08,303,2671,336,2009-01-08 11:47:00,2009-01-08 12:26:00,39
3885,2009-06-19,129,956,493,2009-06-19 18:56:00,2009-06-19 19:47:00,51
3886,2009-06-04,119,857,568,2009-06-04 03:13:00,2009-06-04 03:38:00,25
3887,2009-04-13,224,1742,348,2009-04-13 14:41:00,2009-04-13 15:14:00,33
3888,2009-01-16,284,1874,557,2009-01-16 02:56:00,2009-01-16 03:06:00,10
3889,2009-05-20,173,1404,344,2009-05-20 11:07:00,2009-05-20 11:42:00,35
3890,2009-01-20,119,854,577,2009-01-20 16:43:00,2009-01-21 05:41:00,778
3891,2009-04-12,185,1523,464,2009-04-12 14:53:00,2009-04-12 14:58:00,5
3892,2009-06-03,236,2150,409,2009-06-03 02:53:00,2009-06-03 03:41:00,48
3893,2009-12-15,26,262,534,2009-12-15 04:34:00,2009-12-15 05:13:00,39
3894,2009-10-15,185,1515,576,2009-10-15 19:37:00,2009-10-16 17:26:00,1309
3895,2009-06-07,252,2509,405,2009-06-07 07:32:00,2009-06-07 07:44:00,12
3896,2009-11-11,233,1789,487,2009-11-11 16:54:00,2009-11-11 17:41:00,47
3897,2009-10-28,286,1888,416,2009-10-28 18:17:00,2009-10-28 18:51:00,34
3898,2009-06-19,182,1493,540,2009-06-19 01:00:00,2009-06-19 01:29:00,29
3899,2009-09-27,79,474,491,2009-09-27 18:54:00,2009-09-27 19:51:00,57
3900,2009-10-20,59,2696,551,2009-10-20 07:32:00,2009-10-20 08:00:00,28
3901,2009-03-15,157,1238,378,2009-03-15 10:47:00,2009-03-15 10:57:00,10
3902,2009-06-17,6,55,527,2009-06-17 14:24:00,2009-06-17 14:43:00,19
3903,2009-12-18,53,2392,555,2009-12-18 15:05:00,2009-12-18 15:26:00,21
3904,2009-09-03,60,2707,388,2009-09-03 01:21:00,2009-09-03 01:54:00,33
3905,2009-05-11,260,2857,541,2009-05-11 17:03:00,2009-05-11 17:07:00,4
3906,2009-04-05,190,1568,455,2009-04-05 04:02:00,2009-04-05 04:25:00,23
3907,2009-03-22,105,732,463,2009-03-22 18:46:00,2009-03-22 19:33:00,47
3908,2009-05-01,149,1154,585,2009-05-01 04:26:00,2009-05-01 23:44:00,1158
3909,2009-11-23,147,1142,321,2009-11-23 01:09:00,2009-11-23 01:40:00,31
3910,2009-10-30,99,662,507,2009-10-30 06:47:00,2009-10-30 07:07:00,20
3911,2009-08-04,42,2004,305,2009-08-04 05:31:00,2009-08-04 06:13:00,42
3912,2009-12-15,175,1417,329,2009-12-15 06:03:00,2009-12-15 06:23:00,20
3913,2009-12-14,55,2414,361,2009-12-14 12:33:00,2009-12-14 13:16:00,43
3914,2009-11-06,70,2055,532,2009-11-06 13:47:00,2009-11-06 14:38:00,51
3915,2009-08-16,23,226,362,2009-08-16 14:00:00,2009-08-16 14:08:00,8
3916,2009-08-26,111,780,559,2009-08-26 05:54:00,2009-08-26 06:47:00,53
3917,2009-08-23,86,545,414,2009-08-23 04:55:00,2009-08-23 05:32:00,37
3918,2009-08-12,190,1567,474,2009-08-12 01:11:00,2009-08-12 01:20:00,9
3919,2009-08-15,214,2119,504,2009-08-15 15:02:00,2009-08-15 15:22:00,20
3920,2009-12-22,254,2531,552,2009-12-22 20:24:00,2009-12-22 20:25:00,1
3921,2009-03-23,49,2347,457,2009-03-23 06:14:00,2009-03-23 06:44:00,30
3922,2009-04-16,124,906,542,2009-04-16 17:01:00,2009-04-16 17:22:00,21
3923,2009-05-11,191,1579,580,2009-05-11 01:03:00,2009-05-11 05:27:00,264
3924,2009-03-08,47,2333,359,2009-03-08 19:08:00,2009-03-08 19:58:00,50
3925,2009-07-02,164,1306,387,2009-07-02 18:55:00,2009-07-02 19:12:00,17
3926,2009-02-21,194,1604,577,2009-02-21 10:15:00,2009-02-22 02:55:00,1000
3927,2009-03-28,284,1874,446,2009-03-28 12:41:00,2009-03-28 13:15:00,34
3928,2009-12-13,67,376,345,2009-12-13 19:00:00,2009-12-13 19:02:00,2
3929,2009-11-03,263,2223,577,2009-11-03 00:00:00,2009-11-03 15:19:00,919
3930,2009-09-05,281,2631,330,2009-09-05 12:53:00,2009-09-05 13:32:00,39
3931,2009-10-04,264,2553,588,2009-10-04 13:39:00,2009-10-05 02:06:00,747
3932,2009-01-29,220,1733,368,2009-01-29 06:16:00,2009-01-29 06:24:00,8
3933,2009-04-18,300,2662,372,2009-04-18 06:20:00,2009-04-18 06:28:00,8
3934,2009-09-01,20,199,470,2009-09-01 13:51:00,2009-09-01 14:43:00,52
3935,2009-07-28,155,1223,420,2009-07-28 01:16:00,2009-07-28 02:12:00,56
3936,2009-03-27,219,2779,493,2009-03-27 20:25:00,2009-03-27 20:41:00,16
3937,2009-02-15,113,794,457,2009-02-15 20:10:00,2009-02-15 20:37:00,27
3938,2009-12-30,233,1788,501,2009-12-30 04:37:00,2009-12-30 05:02:00,25
3939,2009-05-10,66,372,471,2009-05-10 11:11:00,2009-05-10 11:27:00,16
3940,2009-10-29,231,1779,499,2009-10-29 18:39:00,2009-10-29 19:27:00,48
3941,2009-09-12,224,1739,446,2009-09-12 05:57:00,2009-09-12 06:49:00,52
3942,2009-02-23,209,1688,345,2009-02-23 09:30:00,2009-02-23 10:10:00,40
3943,2009-09-12,197,1642,451,2009-09-12 05:09:00,2009-09-12 05:50:00,41
3944,2009-12-08,83,512,535,2009-12-08 17:17:00,2009-12-08 17:19:00,2
3945,2009-07-06,86,547,490,2009-07-06 15:03:00,2009-07-06 15:23:00,20
3946,2009-05-09,102,695,561,2009-05-09 09:59:00,2009-05-09 10:17:00,18
3947,2009-04-23,192,1592,361,2009-04-23 20:24:00,2009-04-23 20:30:00,6
3948,2009-10-28,16,161,501,2009-10-28 14:16:00,2009-10-28 14:53:00,37
3949,2009-03-02,179,1463,494,2009-03-02 01:29:00,2009-03-02 02:18:00,49
3950,2009-10-30,287,1896,431,2009-10-30 01:24:00,2009-10-30 01:39:00,15
3951,2009-03-10,68,385,448,2009-03-10 18:06:00,2009-03-10 18:23:00,17
3952,2009-02-24,162,1292,319,2009-02-24 07:20:00,2009-02-24 08:16:00,56
3953,2009-04-22,7,70,361,2009-04-22 09:05:00,2009-04-22 09:14:00,9
3954,2009-10-23,102,695,309,2009-10-23 05:25:00,2009-10-23 05:45:00,20
3955,2009-07-03,267,2226,387,2009-07-03 07:37:00,2009-07-03 07:50:00,13
3956,2009-05-28,191,1583,492,2009-05-28 01:01:00,2009-05-28 01:25:00,24
3957,2009-04-07,304,2893,514,2009-04-07 17:25:00,2009-04-07 18:17:00,52
3958,2009-12-27,13,121,455,2009-12-27 05:45:00,2009-12-27 06:43:00,58
3959,2009-09-10,15,149,421,2009-09-10 10:18:00,2009-09-10 10:39:00,21
3960,2009-11-07,83,517,368,2009-11-07 06:32:00,2009-11-07 07:29:00,57
3961,2009-06-13,67,374,321,2009-06-13 17:43:00,2009-06-13 18:34:00,51
3962,2009-03-02,127,939,414,2009-03-02 15:27:00,2009-03-02 16:21:00,54
3963,2009-11-11,287,1892,533,2009-11-11 15:23:00,2009-11-11 15:46:00,23
3964,2009-08-21,263,2220,406,2009-08-21 05:09:00,2009-08-21 05:24:00,15
3965,2009-04-22,134,1012,594,2009-04-22 12:06:00,2009-04-22 18:57:00,411
3966,2009-01-22,255,2183,303,2009-01-22 16:52:00,2009-01-22 17:17:00,25
3967,2009-09-22,96,631,481,2009-09-22 10:45:00,2009-09-22 11:17:00,32
3968,2009-05-18,153,1202,499,2009-05-18 18:51:00,2009-05-18 19:01:00,10
3969,2009-06-08,5,47,341,2009-06-08 16:44:00,2009-06-08 17:25:00,41
3970,2009-07-11,52,2381,529,2009-07-11 09:15:00,2009-07-11 09:21:00,6
3971,2009-05-11,260,2860,325,2009-05-11 17:20:00,2009-05-11 18:11:00,51
3972,2009-05-27,197,1635,492,2009-05-27 02:29:00,2009-05-27 02:59:00,30
3973,2009-11-30,304,2899,408,2009-11-30 09:41:00,2009-11-30 10:05:00,24
3974,2009-05-29,52,2385,352,2009-05-29 06:49:00,2009-05-29 07:48:00,59
3975,2009-11-07,282,1860,515,2009-11-07 05:33:00,2009-11-07 06:25:00,52
3976,2009-04-18,213,2109,585,2009-04-18 08:00:00,2009-04-18 16:30:00,510
3977,2009-08-28,96,640,335,2009-08-28 10:07:00,2009-08-28 11:00:00,53
3978,2009-08-04,233,1784,334,2009-08-04 19:27:00,2009-08-04 19:35:00,8
3979,2009-02-28,248,2842,382,2009-02-28 11:38:00,2009-02-28 12:14:00,36
3980,2009-10-27,225,1749,332,2009-10-27 18:29:00,2009-10-27 19:23:00,54
3981,2009-01-03,146,1131,383,2009-01-03 10:03:00,2009-01-03 10:08:00,5
3982,2009-03-19,70,2049,445,2009-03-19 12:20:00,2009-03-19 12:30:00,10
3983,2009-09-26,239,1799,373,2009-09-26 07:19:00,2009-09-26 08:11:00,52
3984,2009-03-02,1,12,385,2009-03-02 01:00:00,2009-03-02 01:39:00,39
3985,2009-04-06,297,1935,552,2009-04-06 18:52:00,2009-04-06 18:54:00,2
3986,2009-03-22,267,2233,468,2009-03-22 14:02:00,2009-03-22 14:10:00,8
3987,2009-07-16,71,2058,418,2009-07-16 06:04:00,2009-07-16 06:12:00,8
3988,2009-11-19,293,2262,429,2009-11-19 17:30:00,2009-11-19 17:46:00,16
3989,2009-05-11,203,2089,450,2009-05-11 19:55:00,2009-05-11 20:52:00,57
3990,2009-10-04,293,2264,580,2009-10-04 12:32:00,2009-10-05 11:23:00,1371
3991,2009-01-13,301,2296,344,2009-01-13 18:52:00,2009-01-13 19:51:00,59
3992,2009-01-10,301,2291,312,2009-01-10 11:23:00,2009-01-10 12:13:00,50
3993,2009-03-18,234,2136,412,2009-03-18 10:33:00,2009-03-18 10:54:00,21
3994,2009-09-28,46,2044,346,2009-09-28 03:27:00,2009-09-28 04:13:00,46
3995,2009-01-15,293,2265,401,2009-01-15 08:58:00,2009-01-15 09:49:00,51
3996,2009-07-14,222,2130,569,2009-07-14 20:01:00,2009-07-14 20:58:00,57
3997,2009-10-27,71,2064,363,2009-10-27 09:56:00,2009-10-27 10:21:00,25
3998,2009-09-29,222,2126,425,2009-09-29 10:14:00,2009-09-29 10:48:00,34
3999,2009-01-15,301,2294,562,2009-01-15 07:02:00,2009-01-15 07:23:00,21
4000,2009-07-06,46,2041,437,2009-07-06 13:28:00,2009-07-06 13:57:00,29
4001,2009-03-18,301,2296,463,2009-03-18 07:53:00,2009-03-18 08:34:00,41
4002,2009-10-04,272,2239,414,2009-10-04 09:38:00,2009-10-04 09:57:00,19
4003,2009-08-13,261,2210,536,2009-08-13 19:44:00,2009-08-13 20:27:00,43
4004,2009-10-24,46,2036,367,2009-10-24 19:41:00,2009-10-24 20:30:00,49
4005,2009-06-14,71,2062,488,2009-06-14 04:35:00,2009-06-14 05:33:00,58
4006,2009-10-04,272,2239,434,2009-10-04 08:59:00,2009-10-04 09:21:00,22
4007,2009-06-21,203,2096,456,2009-06-21 00:23:00,2009-06-21 00:49:00,26
4008,2009-08-09,234,2134,333,2009-08-09 11:39:00,2009-08-09 12:14:00,35
4009,2009-12-15,293,2262,449,2009-12-15 16:17:00,2009-12-15 16:20:00,3
4010,2009-09-29,293,2268,566,2009-09-29 04:18:00,2009-09-29 04:34:00,16
4011,2009-04-13,293,2265,294,2009-04-13 01:31:00,2009-04-13 02:00:00,29
4012,2009-11-26,45,2035,486,2009-11-26 04:26:00,2009-11-26 04:29:00,3
4013,2009-07-05,272,2236,574,2009-07-05 05:47:00,2009-07-06 05:37:00,1430
4014,2009-05-27,71,2062,412,2009-05-27 10:39:00,2009-05-27 10:55:00,16
4015,2009-06-16,45,2035,420,2009-06-16 20:47:00,2009-06-16 21:34:00,47
4016,2009-06-29,272,2240,426,2009-06-29 09:38:00,2009-06-29 10:21:00,43
4017,2009-10-22,234,2133,414,2009-10-22 14:20:00,2009-10-22 14:49:00,29
4018,2009-09-30,272,2241,434,2009-09-30 20:51:00,2009-09-30 21:15:00,24
4019,2009-12-22,261,2206,365,2009-12-22 13:55:00,2009-12-22 14:32:00,37
4020,2009-04-01,293,2266,327,2009-04-01 01:43:00,2009-04-01 02:32:00,49
4021,2009-12-31,71,2058,496,2009-12-31 11:25:00,2009-12-31 11:49:00,24
4022,2009-08-15,261,2207,492,2009-08-15 20:09:00,2009-08-15 20:32:00,23
4023,2009-11-11,299,2281,343,2009-11-11 14:26:00,2009-11-11 15:10:00,44
4024,2009-03-21,71,2065,478,2009-03-21 18:50:00,2009-03-21 19:28:00,38
4025,2009-11-01,45,2035,341,2009-11-01 13:10:00,2009-11-01 14:06:00,56
4026,2009-09-01,71,2063,414,2009-09-01 08:58:00,2009-09-01 09:38:00,40
4027,2009-08-05,45,2030,451,2009-08-05 01:52:00,2009-08-05 01:53:00,1
4028,2009-08-01,299,2283,386,2009-08-01 12:48:00,2009-08-01 13:29:00,41
4029,2009-09-24,46,2046,296,2009-09-24 08:35:00,2009-09-24 08:58:00,23
4030,2009-11-19,301,2288,396,2009-11-19 13:29:00,2009-11-19 14:05:00,36
4031,2009-03-01,222,2124,335,2009-03-01 19:08:00,2009-03-01 19:59:00,51
4032,2009-02-16,293,2265,418,2009-02-16 17:17:00,2009-02-16 17:59:00,42
4033,2009-06-16,234,2141,400,2009-06-16 16:32:00,2009-06-16 17:08:00,36
4034,2009-01-26,261,2214,539,2009-01-26 01:45:00,2009-01-26 02:44:00,59
4035,2009-09-18,222,2125,440,2009-09-18 20:48:00,2009-09-18 21:22:00,34
4036,2009-09-02,299,2286,394,2009-09-02 11:52:00,2009-09-02 12:23:00,31
4037,2009-12-21,234,2133,330,2009-12-21 16:23:00,2009-12-21 16:34:00,11
4038,2009-05-17,45,2030,401,2009-05-17 06:49:00,2009-05-17 07:35:00,46
4039,2009-05-12,293,2269,388,2009-05-12 06:10:00,2009-05-12 06:40:00,30
4040,2009-11-01,46,2044,305,2009-11-01 19:01:00,2009-11-01 19:37:00,36
4041,2009-01-07,261,2214,367,2009-01-07 06:07:00,2009-01-07 07:03:00,56
4042,2009-07-24,222,2130,410,2009-07-24 11:16:00,2009-07-24 11:52:00,36
4043,2009-07-06,203,2088,335,2009-07-06 02:01:00,2009-07-06 02:23:00,22
4044,2009-04-26,46,2038,548,2009-04-26 19:15:00,2009-04-26 19:21:00,6
4045,2009-11-22,272,2236,560,2009-11-22 15:23:00,2009-11-22 15:56:00,33
4046,2009-06-01,301,2295,371,2009-06-01 17:35:00,2009-06-01 18:04:00,29
4047,2009-02-19,272,2241,498,2009-02-19 04:00:00,2009-02-19 04:13:00,13
4048,2009-04-01,234,2132,435,2009-04-01 08:28:00,2009-04-01 08:29:00,1
4049,2009-04-01,46,2046,320,2009-04-01 19:18:00,2009-04-01 19:25:00,7
4050,2009-03-10,71,2060,529,2009-03-10 14:00:00,2009-03-10 14:59:00,59
4051,2009-06-01,71,2062,423,2009-06-01 03:40:00,2009-06-01 04:36:00,56
4052,2009-10-10,234,2140,378,2009-10-10 02:18:00,2009-10-10 02:27:00,9
4053,2009-09-23,46,2037,398,2009-09-23 04:14:00,2009-09-23 04:56:00,42
4054,2009-06-06,71,2061,348,2009-06-06 03:35:00,2009-06-06 04:34:00,59
4055,2009-11-24,293,2265,459,2009-11-24 09:17:00,2009-11-24 10:07:00,50
4056,2009-07-25,71,2059,527,2009-07-25 18:05:00,2009-07-25 19:01:00,56
4057,2009-10-24,299,2285,463,2009-10-24 19:45:00,2009-10-24 19:56:00,11
4058,2009-12-09,45,2035,492,2009-12-09 17:41:00,2009-12-09 18:20:00,39
4059,2009-02-28,46,2038,327,2009-02-28 03:48:00,2009-02-28 04:04:00,16
4060,2009-01-28,299,2283,360,2009-01-28 15:36:00,2009-01-28 15:42:00,6
4061,2009-01-30,299,2283,582,2009-01-30 02:03:00,2009-01-30 13:45:00,702
4062,2009-07-01,293,2260,538,2009-07-01 13:24:00,2009-07-01 14:08:00,44
4063,2009-02-26,46,2045,353,2009-02-26 05:40:00,2009-02-26 05:46:00,6
4064,2009-07-18,299,2285,532,2009-07-18 06:09:00,2009-07-18 06:20:00,11
4065,2009-12-31,234,2140,556,2009-12-31 20:25:00,2009-12-31 20:41:00,16
4066,2009-03-12,46,2037,416,2009-03-12 16:26:00,2009-03-12 17:08:00,42
4067,2009-07-30,272,2239,560,2009-07-30 16:28:00,2009-07-30 17:05:00,37
4068,2009-12-28,45,2030,562,2009-12-28 05:32:00,2009-12-28 06:24:00,52
4069,2009-12-12,46,2037,534,2009-12-12 07:44:00,2009-12-12 08:43:00,59
4070,2009-05-21,301,2290,534,2009-05-21 13:44:00,2009-05-21 14:42:00,58
4071,2009-02-27,234,2137,526,2009-02-27 09:40:00,2009-02-27 09:53:00,13
4072,2009-10-22,71,2061,446,2009-10-22 03:08:00,2009-10-22 03:53:00,45
4073,2009-01-04,301,2288,506,2009-01-04 01:58:00,2009-01-04 02:37:00,39
4074,2009-12-27,261,2215,445,2009-12-27 14:04:00,2009-12-27 14:38:00,34
4075,2009-07-05,293,2265,494,2009-07-05 19:52:00,2009-07-05 20:40:00,48
4076,2009-10-07,46,2047,376,2009-10-07 16:00:00,2009-10-07 16:45:00,45
4077,2009-08-09,301,2296,381,2009-08-09 20:44:00,2009-08-09 21:19:00,35
4078,2009-10-25,299,2285,311,2009-10-25 20:12:00,2009-10-25 20:31:00,19
4079,2009-08-16,301,2291,576,2009-08-16 16:10:00,2009-08-16 20:45:00,275
4080,2009-12-11,203,2094,555,2009-12-11 08:26:00,2009-12-11 09:14:00,48
4081,2009-09-25,234,2139,363,2009-09-25 16:36:00,2009-09-25 17:23:00,47
4082,2009-11-04,272,2238,527,2009-11-04 17:45:00,2009-11-04 18:41:00,56
4083,2009-08-06,234,2139,444,2009-08-06 11:39:00,2009-08-06 12:07:00,28
4084,2009-09-15,272,2236,578,2009-09-15 14:16:00,2009-09-16 05:56:00,940
4085,2009-09-25,234,2137,362,2009-09-25 19:25:00,2009-09-25 20:21:00,56
4086,2009-04-19,46,2043,563,2009-04-19 13:20:00,2009-04-19 14:10:00,50
4087,2009-10-24,272,2239,473,2009-10-24 09:39:00,2009-10-24 10:29:00,50
4088,2009-11-17,45,2028,327,2009-11-17 05:35:00,2009-11-17 05:44:00,9
4089,2009-05-28,234,2141,349,2009-05-28 09:22:00,2009-05-28 09:28:00,6
4090,2009-08-14,222,2130,439,2009-08-14 15:58:00,2009-08-14 16:18:00,20
4091,2009-01-14,46,2036,492,2009-01-14 18:29:00,2009-01-14 19:03:00,34
4092,2009-03-31,301,2293,297,2009-03-31 04:25:00,2009-03-31 04:44:00,19
4093,2009-03-19,45,2035,526,2009-03-19 07:21:00,2009-03-19 08:15:00,54
4094,2009-05-01,299,2282,478,2009-05-01 17:06:00,2009-05-01 17:29:00,23
4095,2009-08-02,261,2207,513,2009-08-02 01:31:00,2009-08-02 01:33:00,2
4096,2009-03-01,222,2126,409,2009-03-01 19:38:00,2009-03-01 20:31:00,53
4097,2009-10-16,272,2238,487,2009-10-16 17:45:00,2009-10-16 18:05:00,20
4098,2009-10-30,203,2096,448,2009-10-30 09:32:00,2009-10-30 10:16:00,44
4099,2009-09-27,299,2282,398,2009-09-27 10:38:00,2009-09-27 11:32:00,54
4100,2009-05-23,293,2268,318,2009-05-23 20:09:00,2009-05-23 20:58:00,49
4101,2009-12-09,293,2268,323,2009-12-09 13:13:00,2009-12-09 14:10:00,57
4102,2009-03-31,234,2138,318,2009-03-31 20:48:00,2009-03-31 21:23:00,35
4103,2009-02-16,234,2137,512,2009-02-16 06:53:00,2009-02-16 07:35:00,42
4104,2009-07-31,46,2046,332,2009-07-31 20:34:00,2009-07-31 21:05:00,31
4105,2009-04-03,222,2125,517,2009-04-03 03:35:00,2009-04-03 04:23:00,48
4106,2009-11-28,71,2063,376,2009-11-28 10:56:00,2009-11-28 11:43:00,47
4107,2009-09-14,293,2264,406,2009-09-14 03:51:00,2009-09-14 04:11:00,20
4108,2009-11-07,293,2269,323,2009-11-07 18:55:00,2009-11-07 19:44:00,49
4109,2009-12-01,71,2062,579,2009-12-01 00:06:00,2009-12-01 02:41:00,155
4110,2009-07-20,234,2138,383,2009-07-20 01:48:00,2009-07-20 02:30:00,42
4111,2009-06-06,299,2284,416,2009-06-06 11:48:00,2009-06-06 11:54:00,6
4112,2009-09-23,71,2058,451,2009-09-23 15:41:00,2009-09-23 15:47:00,6
4113,2009-01-16,272,2238,393,2009-01-16 18:28:00,2009-01-16 18:57:00,29
4114,2009-08-22,71,2060,586,2009-08-22 12:13:00,2009-08-22 22:23:00,610
4115,2009-04-21,261,2211,498,2009-04-21 11:13:00,2009-04-21 12:11:00,58
4116,2009-06-13,272,2240,297,2009-06-13 19:51:00,2009-06-13 20:30:00,39
4117,2009-05-15,46,2043,542,2009-05-15 07:25:00,2009-05-15 07:35:00,10
4118,2009-06-29,203,2093,430,2009-06-29 04:58:00,2009-06-29 05:51:00,53
4119,2009-08-12,299,2282,369,2009-08-12 09:48:00,2009-08-12 10:17:00,29
4120,2009-11-28,222,2124,419,2009-11-28 20:36:00,2009-11-28 20:52:00,16
4121,2009-06-26,301,2293,335,2009-06-26 06:47:00,2009-06-26 07:08:00,21
4122,2009-02-07,301,2290,496,2009-02-07 09:25:00,2009-02-07 10:05:00,40
4123,2009-03-18,299,2286,422,2009-03-18 02:51:00,2009-03-18 03:46:00,55
4124,2009-10-15,272,2236,540,2009-10-15 05:21:00,2009-10-15 05:26:00,5
4125,2009-01-31,203,2090,561,2009-01-31 00:06:00,2009-01-31 00:18:00,12
4126,2009-01-03,203,2096,329,2009-01-03 16:33:00,2009-01-03 17:15:00,42
4127,2009-09-30,261,2209,502,2009-09-30 03:44:00,2009-09-30 04:41:00,57
4128,2009-03-08,261,2210,511,2009-03-08 08:27:00,2009-03-08 08:56:00,29
